book_id,title,author,concept_slug,strength,rationale,model,created_at
700b49f0-5177-4556-a0ab-d6a8a23890e7,Market Microstructure and Market Liquidity,"Jun Muranaga, Tokiko Shimizu",exchanges_brokers_and_market_infrastructure,0.5,"The simulation of an artificial market to study liquidity necessarily covers market microstructure, which involves trading infrastructure and mechanics.",claude-sonnet-4-6,2026-06-11T05:55:52.781114+00:00
700b49f0-5177-4556-a0ab-d6a8a23890e7,Market Microstructure and Market Liquidity,"Jun Muranaga, Tokiko Shimizu",market_structure_and_regime_identification,0.5,The discussion of market stability and the relationship between liquidity and market conditions touches on market structure and regime identification.,claude-sonnet-4-6,2026-06-11T05:55:52.781114+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",asset_classes_and_financial_instruments,1.0,"The description explicitly mentions 'investment instruments' as a core topic, covering the main types of tradable assets and investment vehicles.",claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",exchanges_brokers_and_market_infrastructure,0.5,"The description references 'capital markets' as a topic, which substantially involves the systems and institutions that allow financial assets to be traded.",claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",price_formation_and_market_efficiency,1.0,"As a comprehensive investment analysis text with rigorous empirical approach, market efficiency is a standard major topic in such textbooks, supported by the description's emphasis on theory and capital markets.",claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",financial_statement_analysis,1.0,Investment analysis textbooks of this scope standardly cover financial statement analysis as a major recurring topic for evaluating companies.,claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",intrinsic_value_estimation,1.0,Investment analysis and portfolio management texts at this level consistently teach discounted cash flow and intrinsic value estimation as core analytical tools.,claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",valuation_multiples_and_relative_valuation,1.0,Valuation multiples and relative valuation are standard major topics in investment analysis textbooks of this scope and level.,claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",asset_allocation,1.0,"Portfolio management is a central theme of the book, and asset allocation across major asset classes is a foundational component of such texts.",claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",diversification,1.0,Portfolio management texts at this level teach diversification as a core principle for reducing portfolio risk.,claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",risk_return_tradeoff,1.0,"The risk-return tradeoff is a foundational concept in investment analysis and portfolio management, central to the book's scope.",claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",cognitive_biases,1.0,"The description explicitly mentions 'behavioural finance' as a core topic, which directly covers cognitive biases and systematic thinking errors.",claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",passive_vs_active_portfolio_management,0.5,A comprehensive investment and portfolio management text typically covers both passive and active management approaches as part of its portfolio management content.,claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",currency_and_global_macro_forces,0.5,"The description explicitly emphasises 'international investment' and 'globalisation' as key themes, covering currency and global macro forces.",claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",business_quality_and_competitive_advantage,0.5,Investment analysis texts of this scope typically include equity analysis covering business quality and competitive positioning as part of fundamental analysis.,claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
71124eda-1a7a-4552-90bc-cb8c87641a97,Investment Analysis & Portfolio Management,"Frank K. Reilly, Keith C. Brown, Brindha Gunasingham, Asjeet Lamba, Dr Frank Elston",leverage_and_margin_risk,0.5,"The description mentions hedge funds as a topic, which substantially involves leverage and margin risk in investment strategies.",claude-sonnet-4-6,2026-06-11T05:56:06.271322+00:00
717d0db5-c7b5-4a76-b2ae-fc9d7d141c68,What Is Value Investing?,Lawrence A. Cunningham,intrinsic_value_estimation,1.0,"The book is explicitly about value investing and covers how to measure the value of a stock, which is central to intrinsic value estimation.",claude-sonnet-4-6,2026-06-11T05:56:14.718789+00:00
717d0db5-c7b5-4a76-b2ae-fc9d7d141c68,What Is Value Investing?,Lawrence A. Cunningham,margin_of_safety,1.0,Margin of safety is a foundational principle of value investing and is almost certainly covered among the eight key rules of value investing discussed in the book.,claude-sonnet-4-6,2026-06-11T05:56:14.718789+00:00
717d0db5-c7b5-4a76-b2ae-fc9d7d141c68,What Is Value Investing?,Lawrence A. Cunningham,valuation_multiples_and_relative_valuation,0.5,"The description mentions quickly measuring the value of a stock, which typically involves valuation multiples as a practical tool in introductory value investing texts.",claude-sonnet-4-6,2026-06-11T05:56:14.718789+00:00
717d0db5-c7b5-4a76-b2ae-fc9d7d141c68,What Is Value Investing?,Lawrence A. Cunningham,financial_statement_analysis,0.5,"Value investing fundamentally relies on analyzing financial statements, and an introductory guide to the strategy would likely cover this as a supporting topic.",claude-sonnet-4-6,2026-06-11T05:56:14.718789+00:00
717d0db5-c7b5-4a76-b2ae-fc9d7d141c68,What Is Value Investing?,Lawrence A. Cunningham,business_quality_and_competitive_advantage,0.5,Value investing strategies commonly include evaluating business quality and competitive advantage as part of the eight key rules referenced in the description.,claude-sonnet-4-6,2026-06-11T05:56:14.718789+00:00
717d0db5-c7b5-4a76-b2ae-fc9d7d141c68,What Is Value Investing?,Lawrence A. Cunningham,time_horizon_and_goal_based_investing,0.5,"The book explicitly mentions strategies for different investment needs, suggesting it addresses how value investing applies across different investor goals and time horizons.",claude-sonnet-4-6,2026-06-11T05:56:14.718789+00:00
727a41e9-8457-408e-a2e0-d0791faa8b94,The Law and Economics of Best Execution,Jonathan R. Macey,order_types_and_execution_mechanics,1.0,"Best execution is fundamentally about the mechanics of trade execution, including how orders are filled, transaction costs, spreads, and the obligation to achieve optimal execution outcomes for clients.",claude-sonnet-4-6,2026-06-11T05:56:23.678681+00:00
727a41e9-8457-408e-a2e0-d0791faa8b94,The Law and Economics of Best Execution,Jonathan R. Macey,exchanges_brokers_and_market_infrastructure,1.0,"Best execution obligations are primarily a legal and regulatory framework governing brokers, exchanges, and market infrastructure, which would be a central topic in a law and economics analysis.",claude-sonnet-4-6,2026-06-11T05:56:23.678681+00:00
727a41e9-8457-408e-a2e0-d0791faa8b94,The Law and Economics of Best Execution,Jonathan R. Macey,market_participants_and_incentives,1.0,"A law and economics treatment of best execution necessarily examines the incentives of brokers, dealers, market makers, and other participants whose behavior the best execution doctrine is designed to govern.",claude-sonnet-4-6,2026-06-11T05:56:23.678681+00:00
727a41e9-8457-408e-a2e0-d0791faa8b94,The Law and Economics of Best Execution,Jonathan R. Macey,liquidity_and_market_depth,0.5,"Best execution analysis typically involves considerations of bid-ask spreads, market impact, and liquidity conditions as factors in determining execution quality.",claude-sonnet-4-6,2026-06-11T05:56:23.678681+00:00
727a41e9-8457-408e-a2e0-d0791faa8b94,The Law and Economics of Best Execution,Jonathan R. Macey,price_formation_and_market_efficiency,0.5,A law and economics perspective on best execution would likely address how execution obligations affect price formation and market efficiency.,claude-sonnet-4-6,2026-06-11T05:56:23.678681+00:00
72b06067-7f63-434c-988d-676b39a3ca22,What Works in Online Trading,Mark Etzkorn,exchanges_brokers_and_market_infrastructure,1.0,"The book investigates online trading companies and electronic day trading infrastructure, covering the systems and institutions enabling online trades.",claude-sonnet-4-6,2026-06-11T05:56:29.332085+00:00
72b06067-7f63-434c-988d-676b39a3ca22,What Works in Online Trading,Mark Etzkorn,order_types_and_execution_mechanics,0.5,A book on online day trading would substantially cover the practical mechanics of entering and executing trades electronically.,claude-sonnet-4-6,2026-06-11T05:56:29.332085+00:00
72b06067-7f63-434c-988d-676b39a3ca22,What Works in Online Trading,Mark Etzkorn,execution_quality_and_trade_implementation,0.5,The book's focus on 'what works' in online trading implies coverage of how to implement trades effectively and avoid pitfalls in execution.,claude-sonnet-4-6,2026-06-11T05:56:29.332085+00:00
72b06067-7f63-434c-988d-676b39a3ca22,What Works in Online Trading,Mark Etzkorn,market_participants_and_incentives,0.5,"The description explicitly mentions investigating the people and companies capitalizing on the online trading trend, covering market participants and their incentives.",claude-sonnet-4-6,2026-06-11T05:56:29.332085+00:00
738be8be-d005-4b64-9055-8fb3e1f74134,Financial Statement Analysis,"Martin S. Fridson, Fernando Alvarez",financial_statement_analysis,1.0,"The book's entire focus is on teaching how to read, interpret, and analytically scrutinize GAAP and non-GAAP financial statements, including income statements, balance sheets, and cash flow statements.",claude-sonnet-4-6,2026-06-11T05:56:38.376655+00:00
738be8be-d005-4b64-9055-8fb3e1f74134,Financial Statement Analysis,"Martin S. Fridson, Fernando Alvarez",intrinsic_value_estimation,0.5,"The book covers determining valuations for stock prices and mergers/acquisitions, which involves estimating the underlying value of a business from its financial statements.",claude-sonnet-4-6,2026-06-11T05:56:38.376655+00:00
738be8be-d005-4b64-9055-8fb3e1f74134,Financial Statement Analysis,"Martin S. Fridson, Fernando Alvarez",valuation_multiples_and_relative_valuation,0.5,"The description references stock price evaluations and comparing non-GAAP methodologies like CFROI and EVA, which are used in relative and absolute valuation contexts.",claude-sonnet-4-6,2026-06-11T05:56:38.376655+00:00
738be8be-d005-4b64-9055-8fb3e1f74134,Financial Statement Analysis,"Martin S. Fridson, Fernando Alvarez",earnings_growth_and_profitability_drivers,0.5,"The book addresses the declining connection between GAAP earnings and stock prices and analyzes non-GAAP earnings alternatives, implying substantial coverage of earnings quality and profitability metrics.",claude-sonnet-4-6,2026-06-11T05:56:38.376655+00:00
738be8be-d005-4b64-9055-8fb3e1f74134,Financial Statement Analysis,"Martin S. Fridson, Fernando Alvarez",cognitive_biases,0.5,"The book explicitly warns that companies seek to portray themselves in the most favorable light and teaches readers to identify misleading presentations, addressing the cognitive risk of taking statements at face value.",claude-sonnet-4-6,2026-06-11T05:56:38.376655+00:00
746517f6-89b1-445a-a417-57efe0ddfc0d,How the Average Investor Can Use Technical Analysis for Stock Profits,James Dines,chart_patterns_and_price_action,1.0,Technical analysis for stock profits inherently centers on chart patterns and price action as core teaching material.,claude-sonnet-4-6,2026-06-11T05:56:45.162876+00:00
746517f6-89b1-445a-a417-57efe0ddfc0d,How the Average Investor Can Use Technical Analysis for Stock Profits,James Dines,momentum_and_technical_indicators,1.0,Technical analysis books for retail investors standardly cover momentum indicators and technical signals as primary tools.,claude-sonnet-4-6,2026-06-11T05:56:45.162876+00:00
746517f6-89b1-445a-a417-57efe0ddfc0d,How the Average Investor Can Use Technical Analysis for Stock Profits,James Dines,trend_analysis,1.0,Trend identification is a foundational component of technical analysis and would be a major recurring topic in this book.,claude-sonnet-4-6,2026-06-11T05:56:45.162876+00:00
746517f6-89b1-445a-a417-57efe0ddfc0d,How the Average Investor Can Use Technical Analysis for Stock Profits,James Dines,support_and_resistance,1.0,Support and resistance levels are a core element of technical analysis instruction aimed at average investors.,claude-sonnet-4-6,2026-06-11T05:56:45.162876+00:00
746517f6-89b1-445a-a417-57efe0ddfc0d,How the Average Investor Can Use Technical Analysis for Stock Profits,James Dines,volume_analysis,0.5,Volume analysis is a standard secondary component of technical analysis education for stock trading.,claude-sonnet-4-6,2026-06-11T05:56:45.162876+00:00
746517f6-89b1-445a-a417-57efe0ddfc0d,How the Average Investor Can Use Technical Analysis for Stock Profits,James Dines,market_structure_and_regime_identification,0.5,Technical analysis texts typically address market structure and cycle phases as context for applying chart-based methods.,claude-sonnet-4-6,2026-06-11T05:56:45.162876+00:00
747512d2-6ff7-4527-bc62-182494ab5410,The Challenge of Information Technology for the Securities Markets,Salomon Brothers Center for the Study of Financial Institutions,exchanges_brokers_and_market_infrastructure,1.0,"The title explicitly references securities markets and information technology's challenge to them, strongly implying coverage of market infrastructure systems and institutions.",claude-sonnet-4-6,2026-06-11T05:56:50.622108+00:00
747512d2-6ff7-4527-bc62-182494ab5410,The Challenge of Information Technology for the Securities Markets,Salomon Brothers Center for the Study of Financial Institutions,price_formation_and_market_efficiency,0.5,"Information technology in securities markets commonly addresses how information flows affect price formation and market efficiency, a likely secondary topic given the institutional focus.",claude-sonnet-4-6,2026-06-11T05:56:50.622108+00:00
747512d2-6ff7-4527-bc62-182494ab5410,The Challenge of Information Technology for the Securities Markets,Salomon Brothers Center for the Study of Financial Institutions,market_participants_and_incentives,0.5,A study of IT challenges in securities markets from an institutional research center likely covers the roles and incentives of various market participants affected by technological change.,claude-sonnet-4-6,2026-06-11T05:56:50.622108+00:00
74be6b8e-100d-42dd-84af-2173c38242a2,Inside the Investor's Brain,Richard L. Peterson,cognitive_biases,1.0,"The book explicitly addresses mental traps and biases chapter by chapter, covering how subconscious mental biases affect investment decisions.",claude-sonnet-4-6,2026-06-11T05:56:55.633444+00:00
74be6b8e-100d-42dd-84af-2173c38242a2,Inside the Investor's Brain,Richard L. Peterson,emotional_discipline,1.0,"The book's central theme is developing emotional awareness to improve investment performance, directly covering how emotions distort financial decisions.",claude-sonnet-4-6,2026-06-11T05:56:55.633444+00:00
74be6b8e-100d-42dd-84af-2173c38242a2,Inside the Investor's Brain,Richard L. Peterson,loss_aversion_and_drawdown_psychology,0.5,"As part of its coverage of mental biases and emotional responses, the book likely addresses loss aversion as a key psychological phenomenon affecting investors.",claude-sonnet-4-6,2026-06-11T05:56:55.633444+00:00
74be6b8e-100d-42dd-84af-2173c38242a2,Inside the Investor's Brain,Richard L. Peterson,probabilistic_thinking_and_uncertainty,0.5,The gambling experiment with playing cards example suggests coverage of how investors process uncertainty and probability in decision-making.,claude-sonnet-4-6,2026-06-11T05:56:55.633444+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",asset_classes_and_financial_instruments,1.0,A comprehensive investments textbook necessarily covers the major types of tradable assets and investment vehicles as a primary topic.,claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",financial_statement_analysis,1.0,"The book covers investment analysis and valuation, which centrally includes analyzing income statements, balance sheets, and cash flow statements.",claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",intrinsic_value_estimation,1.0,Advanced investment analysis and valuation as described implies substantial coverage of estimating intrinsic value through discounted cash flow and related methods.,claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",valuation_multiples_and_relative_valuation,1.0,"Investment analysis and valuation textbooks at this level standardly cover valuation multiples such as P/E, P/B, and EV/EBITDA as core topics.",claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",asset_allocation,1.0,A textbook aimed at managing money and preparing for CFA exams would substantially cover how capital is allocated across major asset classes.,claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",diversification,1.0,Portfolio theory and diversification are standard major topics in a comprehensive investments textbook targeting CFA candidates.,claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",risk_return_tradeoff,1.0,"The risk-return tradeoff is a foundational concept in any investments textbook, especially one preparing readers for CFA-level analysis.",claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",market_participants_and_incentives,0.5,A broad investments text covering global markets and practitioner techniques would include description of major market participants and their roles.,claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",price_formation_and_market_efficiency,1.0,"Market efficiency is a core theoretical topic in investments textbooks, especially those aligned with CFA curriculum.",claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",economic_indicators_and_data_interpretation,0.5,Global investing information and macro context for investment decisions implies some coverage of economic indicators and their market implications.,claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",earnings_growth_and_profitability_drivers,1.0,"Investment analysis and valuation at this level substantially covers revenue growth, returns on equity, and other drivers of company value.",claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75477ef0-a8cc-4161-8fd5-740170acce7b,Investments,"Frank K. Reilly, Edgar Norton",passive_vs_active_portfolio_management,0.5,A comprehensive investments textbook covering major topics for CFA preparation would address the debate between passive and active management approaches.,claude-sonnet-4-6,2026-06-11T05:57:10.348212+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",risk_return_tradeoff,1.0,The book explicitly covers quantifying the tradeoffs of risk against potential return as a central theme throughout.,claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",asset_allocation,0.5,Asset-liability management and capital allocation across risk categories are covered as part of enterprise risk management.,claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",diversification,0.5,Enterprise Risk Management encompassing multiple risk types implies coverage of diversification across risk exposures.,claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",leverage_and_margin_risk,0.5,"Credit, liquidity, and market risks within ERM context imply coverage of leverage and margin-related risks.",claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",credit_debt_and_financial_crises,1.0,The book explicitly covers credit risk as one of the major risk categories within the enterprise risk management framework.,claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",liquidity_and_market_depth,0.5,Liquidity risk is explicitly listed as one of the risk categories covered within the ERM approach.,claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",drawdown_management,0.5,Economic capital and performance measurement in the context of risk management imply coverage of surviving adverse conditions and capital preservation.,claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",exposure_and_concentration_limits,1.0,"The book covers enterprise-wide risk management including risk policies and methodologies for managing exposure across market, credit, operational, and other risk types.",claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",economic_indicators_and_data_interpretation,0.5,Market risk assessment and regulatory capital requirements imply use of economic and financial data interpretation.,claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
75e08a6a-e84a-4eaa-be74-ebb14f874e30,The Essentials of Risk Management,"Michel Crouhy, Dan Galai, Robert Mark",market_participants_and_incentives,0.5,"The book addresses stakeholders including employees, investors, shareholders, regulators, and board members and their roles in risk management.",claude-sonnet-4-6,2026-06-11T05:57:22.666980+00:00
7611aafe-59c5-4ac6-ae68-7ca8b1b41414,Comprehensive Annual Financial Report,Fire and Police Pension Association of Colorado,asset_allocation,1.0,A pension fund's comprehensive annual financial report typically details how capital is distributed across major asset classes as part of its investment strategy.,claude-sonnet-4-6,2026-06-11T05:57:28.084110+00:00
7611aafe-59c5-4ac6-ae68-7ca8b1b41414,Comprehensive Annual Financial Report,Fire and Police Pension Association of Colorado,financial_statement_analysis,1.0,"A comprehensive annual financial report by definition contains detailed financial statements including balance sheets, income statements, and cash flow information for the pension fund.",claude-sonnet-4-6,2026-06-11T05:57:28.084110+00:00
7611aafe-59c5-4ac6-ae68-7ca8b1b41414,Comprehensive Annual Financial Report,Fire and Police Pension Association of Colorado,diversification,0.5,"Pension fund CAFRs typically describe portfolio diversification across asset classes, sectors, and geographies as part of their investment policy disclosures.",claude-sonnet-4-6,2026-06-11T05:57:28.084110+00:00
7611aafe-59c5-4ac6-ae68-7ca8b1b41414,Comprehensive Annual Financial Report,Fire and Police Pension Association of Colorado,risk_return_tradeoff,0.5,Pension fund annual reports commonly discuss expected returns relative to risk taken across the portfolio as part of investment policy and actuarial assumptions.,claude-sonnet-4-6,2026-06-11T05:57:28.084110+00:00
76b5ac4d-926b-4cb5-8ed7-258d42f6bf79,The Analysis of Financial Statements,Aaron Morton Sakolski,financial_statement_analysis,1.0,"The title explicitly states the book is about the analysis of financial statements, making this the core and primary topic.",claude-sonnet-4-6,2026-06-11T05:57:32.879520+00:00
78824b82-29bb-44e2-a040-43c8d4503e85,Hidden Liquidity,Bidisha Chakrabarty,liquidity_and_market_depth,1.0,"The paper directly examines hidden order activity as a source of liquidity, analyzing how hidden orders contribute to market depth especially around earnings announcements when quoted liquidity falls.",claude-sonnet-4-6,2026-06-11T05:57:40.579957+00:00
78824b82-29bb-44e2-a040-43c8d4503e85,Hidden Liquidity,Bidisha Chakrabarty,exchanges_brokers_and_market_infrastructure,1.0,"The study is fundamentally about electronic limit order books and the mechanics of hidden orders within market microstructure infrastructure, including how orders interact with the National Best Bid and Offer system.",claude-sonnet-4-6,2026-06-11T05:57:40.579957+00:00
78824b82-29bb-44e2-a040-43c8d4503e85,Hidden Liquidity,Bidisha Chakrabarty,order_types_and_execution_mechanics,1.0,"Hidden orders are a specific order type, and the paper extensively covers their execution mechanics including time priority, non-execution risk, trade size, and how they are filled relative to displayed orders.",claude-sonnet-4-6,2026-06-11T05:57:40.579957+00:00
78824b82-29bb-44e2-a040-43c8d4503e85,Hidden Liquidity,Bidisha Chakrabarty,price_formation_and_market_efficiency,0.5,"The paper touches on how hidden orders relate to information environments and price discovery around earnings announcements, connecting to how private information affects price formation.",claude-sonnet-4-6,2026-06-11T05:57:40.579957+00:00
78824b82-29bb-44e2-a040-43c8d4503e85,Hidden Liquidity,Bidisha Chakrabarty,market_participants_and_incentives,0.5,"The study discusses trader incentives for using hidden orders, including the desire to conceal information and balance opacity against execution risk, reflecting the behavioral incentives of informed market participants.",claude-sonnet-4-6,2026-06-11T05:57:40.579957+00:00
78d2b92a-4479-426d-920a-42f06881c2da,Financial and Management Accounting,"Diamond, Hansen",financial_statement_analysis,1.0,"The book explicitly covers financial statement analysis as a recurring cumulative problem in each chapter, and emphasizes analysis and decision making over bookkeeping.",claude-sonnet-4-6,2026-06-11T05:57:44.807051+00:00
78d2b92a-4479-426d-920a-42f06881c2da,Financial and Management Accounting,"Diamond, Hansen",earnings_growth_and_profitability_drivers,0.5,"Coverage of activity-based costing, life-cycle costing, and strategic costing addresses profitability drivers and cost management relevant to earnings and margins.",claude-sonnet-4-6,2026-06-11T05:57:44.807051+00:00
7a2dd730-0363-41a9-b44c-ad128f90d013,Value Investing Today,Charles H. Brandes,margin_of_safety,1.0,"The description explicitly highlights 'expanded discussions on the importance of margin of safety' as a key update, making it a major recurring topic.",claude-sonnet-4-6,2026-06-11T05:57:56.417478+00:00
7a2dd730-0363-41a9-b44c-ad128f90d013,Value Investing Today,Charles H. Brandes,intrinsic_value_estimation,1.0,"Value investing as taught by Graham and Buffett is fundamentally about estimating intrinsic value to identify underpriced stocks, which is the core focus of this book.",claude-sonnet-4-6,2026-06-11T05:57:56.417478+00:00
7a2dd730-0363-41a9-b44c-ad128f90d013,Value Investing Today,Charles H. Brandes,valuation_multiples_and_relative_valuation,1.0,"The book teaches investors to uncover stocks underpriced in relation to their value, which inherently involves relative valuation and valuation multiples.",claude-sonnet-4-6,2026-06-11T05:57:56.417478+00:00
7a2dd730-0363-41a9-b44c-ad128f90d013,Value Investing Today,Charles H. Brandes,financial_statement_analysis,0.5,"Value investing methodology requires analyzing financial statements to assess company health, and this is a standard component of the Graham/Buffett approach the book covers.",claude-sonnet-4-6,2026-06-11T05:57:56.417478+00:00
7a2dd730-0363-41a9-b44c-ad128f90d013,Value Investing Today,Charles H. Brandes,business_quality_and_competitive_advantage,0.5,The Buffett-influenced value investing approach covered in this book typically addresses evaluating business quality and competitive advantage as part of the investment process.,claude-sonnet-4-6,2026-06-11T05:57:56.417478+00:00
7a2dd730-0363-41a9-b44c-ad128f90d013,Value Investing Today,Charles H. Brandes,cognitive_biases,0.5,"The description explicitly mentions a new chapter on the psychology of investing, which substantially covers cognitive biases affecting investor decision-making.",claude-sonnet-4-6,2026-06-11T05:57:56.417478+00:00
7a2dd730-0363-41a9-b44c-ad128f90d013,Value Investing Today,Charles H. Brandes,emotional_discipline,0.5,The new chapter on the psychology of investing likely covers emotional discipline as part of the behavioral challenges value investors face.,claude-sonnet-4-6,2026-06-11T05:57:56.417478+00:00
7a2dd730-0363-41a9-b44c-ad128f90d013,Value Investing Today,Charles H. Brandes,diversification,0.5,"The book discusses increased correlations among world markets and how to capitalize on them, implying coverage of geographic diversification.",claude-sonnet-4-6,2026-06-11T05:57:56.417478+00:00
